Megamek Unit Database
This file can be regenerated with java -jar MegaMek.jar -export filename
Type,SubType,Name,Model,BV,Cost (Loaded), Cost (Unloaded),Year,Techlevel,Tonnage,Tech,Canon,Walk,Run,Jump
'Mech,BattleMech,Chimera,CH-1M-BT,1866,15636250,15356250,2750,IS TW non-box set,75.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Clytemnestra,AS-CTP-005-BT,1115,13400860,13341460,3050,IS advanced,65.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Cobra,BTM-BT,561,1571600,1571600,3025,IS Introductory Box Set,20.0,IS,Non-Canon,7,11,0
'Mech,BattleMech,Dervish,DV-7S-BT,1072,4962842,4786142,3027,IS Introductory Box Set,55.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Dwarf Wombat,KGY-WBT-BT,1557,10499906,10313906,3050,IS TW non-box set,55.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Fisher,FSH-9R-BT,1399,9718190,9715290,3050,IS TW non-box set,45.0,IS,Non-Canon,7,11,7
'Mech,BattleMech,Flea,FLE-14-BT,284,1318475,1318475,3025,IS Introductory Box Set,15.0,IS,Non-Canon,9,14,3
'Mech,BattleMech,Gladiator,GLD-3R-BT,1263,4780407,4687407,3025,IS Introductory Box Set,55.0,IS,Non-Canon,5,8,4
'Mech,BattleMech,Griffin,GRF-1RG-BT,1154,4389032,4387482,3025,IS Introductory Box Set,55.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Guardian,GRD-1N-BT,193,860775,857900,3025,IS Introductory Box Set,15.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Huntress,HNT-1S-BT,1444,9144000,9006000,3050,IS advanced,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Joey,KGR-WA-BT,1608,12750506,12750506,3050,IS TW non-box set,55.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Kangaroo,KGR-00-BT,2191,23144456,22996456,3050,IS TW non-box set,85.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Lumberer,LUM-BT,1602,6837840,6729840,3025,IS Introductory Box Set,80.0,IS,Non-Canon,3,5,3
'Mech,BattleMech,Lynx,LYN-5X-BT,1163,4415123,4326773,3025,IS Introductory Box Set,55.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Lynx,LYN-6X-BT,1226,4345373,4345373,3025,IS Introductory Box Set,55.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Lynx,LYN-7X-BT,1249,4598023,4556173,3025,IS Introductory Box Set,55.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Malleus,MLS-1A-BT,1170,4391000,4301000,3025,IS Introductory Box Set,50.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Monster,MO-BT,1259,4726544,4684694,3050,IS TW non-box set,55.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,New Gladiator,NGR-BT,1074,3688750,3598000,3025,IS Introductory Box Set,50.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Omega,137A-BT,2407,10096000,10096000,2750,IS TW non-box set,100.0,IS,Non-Canon,3,5,3
'Mech,BattleMech,Osprey,OSP-15-BT,1588,8920508,8765508,3050,IS TW non-box set,55.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Puffing Dragon,DRG-2N-BT,1254,5524160,5413760,3050,IS TW non-box set,60.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Pulsar,PLS-1A-BT,1171,4631590,4631590,3050,IS TW non-box set,45.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Pulse Leader,LDR-1A-BT,1107,6200500,6194500,3050,IS TW non-box set,50.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Rampage,RMP-1C-BT,2532,19580667,19356667,3050,IS TW non-box set,100.0,IS,Non-Canon,2,3,2
'Mech,BattleMech,Ranger,RGR-1A-BT,1370,7522960,7522960,3050,IS TW non-box set,60.0,IS,Non-Canon,5,10,5
'Mech,BattleMech,Rattlesnake,JR7-31P-BT,1323,6278198,6278198,3050,IS TW non-box set,35.0,IS,Non-Canon,7,11,7
'Mech,BattleMech,Rattlesnake,JR7-31PX-BT,1376,5994698,5994698,3050,IS TW non-box set,35.0,IS,Non-Canon,7,11,7
'Mech,BattleMech,Rhino,RHN-10-BT,1395,5059200,5059200,3025,IS Introductory Box Set,60.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Rifleman,RFL-3K-BT,1175,4795200,4795200,3025,IS Introductory Box Set,60.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Screaming Hawk,SCR-1A-BT,1358,4944707,4898207,3025,IS Introductory Box Set,55.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Screaming Hawk,SCR-2A-BT,1351,4986557,4944707,3025,IS Introductory Box Set,55.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Shadow Hawk,SHD-5S-BT,1586,12432240,12432240,3050,IS TW non-box set,55.0,IS,Non-Canon,6,9,6
'Mech,BattleMech,Striped Bandicott,KBA-01-BT,884,5671965,5671965,3050,IS TW non-box set,30.0,IS,Non-Canon,8,12,8
'Mech,BattleMech,Templar,TMPL-1R-BT,1524,13822600,13679050,3050,IS TW non-box set,65.0,IS,Non-Canon,5,8,3
'Mech,BattleMech,Titan,TI-1A-BT,1959,9922000,9760000,3025,IS Introductory Box Set,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Titan,TIA-1AD-BT,2102,10894000,10732000,3050,IS TW non-box set,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Titan,TIA-1D-BT,2202,23612000,23504000,3050,IS TW non-box set,100.0,IS,Non-Canon,3,5,3
'Mech,BattleMech,Titan,TIA-2D-BT,2263,23612000,23504000,3050,IS TW non-box set,100.0,IS,Non-Canon,3,5,3
'Mech,BattleMech,Trooper,BTM-BT,1242,4929982,4881157,3025,IS Introductory Box Set,55.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Ventilator,VNT-1A-BT,2074,17837400,17693400,3050,IS advanced,80.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Wallaby,KGR-WA-BT,1954,20944159,20944159,3050,IS TW non-box set,85.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Wasp,WSP-1A3-BT,546,1976875,1942500,3050,IS Introductory Box Set,25.0,IS,Non-Canon,6,9,6
'Mech,BattleMech,Weasel,WS3-L-BT,587,4182396,4179896,3050,IS TW non-box set,25.0,IS,Non-Canon,10,15,0
'Mech,BattleMech,Wild Weasel,WS3-L2-BT,637,4617396,4614896,3050,IS TW non-box set,25.0,IS,Non-Canon,10,15,0
'Mech,BattleMech,Wisp,WS-P2-BT,291,1148693,1148693,3050,IS TW non-box set,10.0,IS,Non-Canon,10,20,0
'Mech,BattleMech,Wolfman Hybrid,WVR-RFL-BT,1015,4442817,4435842,3025,IS Introductory Box Set,55.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Wombat,KGR-W0-BT,1857,21765744,20877744,3050,IS TW non-box set,85.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Archer,Rubinsky,1411,6393474,6209874,3055,IS TW non-box set,70.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Atlas,AS7-LL-FLU,1861,9376000,9178000,3025,IS Introductory Box Set,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Awesome,Smith-FLU,2166,17942520,17812920,3055,IS experimental,80.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Battlemaster,BLR-2C-FLU,1589,9170943,9117293,2750,IS advanced,85.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Caesar,CES-3R Gertrude,1833,14104674,14036674,3050,IS TW non-box set,70.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Caesar,GioAvanti-FLU,2098,13468874,13400874,3055,IS experimental,70.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Centurion,CN10-B,1243,5178653,4943053,3060,IS TW non-box set,55.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Cestus,Allard-Liao-FLU,1857,11766260,11700260,3059,IS TW non-box set,65.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Crusader,CRD-4BR-FLU,1443,5879060,5590310,3050,IS TW non-box set,65.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Defiance,DFN-3C-FLU,1895,17957625,17853500,3057,IS TW non-box set,75.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Devil,TZ-1-FLU,1691,5502640,5502640,3050,Clan TW,30.0,IS,Non-Canon,10,15,0
'Mech,BattleMech,Exterminator,EXT-4D (C) - Fluff,1494,16842622,16789822,2750,IS experimental,65.0,IS,Non-Canon,6,9,6
'Mech,BattleMech,Exterminator,EXT-4D (N) - Fluff,1494,18162622,18109822,2750,IS experimental,65.0,IS,Non-Canon,6,9,6
'Mech,BattleMech,Exterminator,EXT-4D (NC) - Fluff,1602,19152622,19099822,2750,IS experimental,65.0,IS,Non-Canon,6,9,6
'Mech,BattleMech,Gausszilla,Nystul-FLU,2481,9936667,9576667,3050,Clan TW,100.0,IS,Non-Canon,2,3,0
'Mech,BattleMech,Goliath,GOL-AC20-FLU,1470,7822200,7678200,3025,IS Introductory Box Set,80.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,JagerMech,JM7-G,1278,13543844,13524634,3060,IS TW non-box set,70.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,LoaderMech,AC5-FLU,224,1042840,1037440,3025,IS Introductory Box Set,20.0,IS,Non-Canon,2,3,0
'Mech,BattleMech,LoaderMech,LL-FLU,275,1007440,1007440,3025,IS Introductory Box Set,20.0,IS,Non-Canon,2,3,0
'Mech,BattleMech,LoaderMech,LRM5-FLU,203,959440,923440,3025,IS Introductory Box Set,20.0,IS,Non-Canon,2,3,0
'Mech,BattleMech,LoaderMech,ML-FLU,251,983440,983440,3025,IS Introductory Box Set,20.0,IS,Non-Canon,2,3,0
'Mech,BattleMech,LoaderMech,PPC-FLU,315,1127440,1127440,3025,IS Introductory Box Set,20.0,IS,Non-Canon,2,3,0
'Mech,BattleMech,LoaderMech,SRM6-FLU,214,1015840,983440,3025,IS Introductory Box Set,20.0,IS,Non-Canon,2,3,0
'Mech,BattleMech,Mackie,MCK-5S-FLU,1036,3419500,3372250,2750,IS Introductory Box Set,50.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Marauder II,Barber-FLU,2512,22560000,22456000,3055,IS experimental,100.0,IS,Non-Canon,3,5,3
'Mech,BattleMech,Marauder II,MAD-5B-FLU,2589,10392000,10272000,3055,IS TW non-box set,100.0,IS,Non-Canon,3,5,3
'Mech,Omni,Night Gyr,A (L3),2680,20764844,20515469,3058,Clan advanced,75.0,IS,Non-Canon,4,6,4
'Mech,Omni,Night Gyr,B (L3),2140,20328000,20189531,3058,Clan advanced,75.0,IS,Non-Canon,4,6,4
'Mech,Omni,Night Gyr,C (L3),2468,20207031,20202656,3058,Clan advanced,75.0,IS,Non-Canon,4,6,4
'Mech,Omni,Night Gyr,D (L3),2889,22081719,21687969,3058,Clan advanced,75.0,IS,Non-Canon,4,6,4
'Mech,Omni,Night Gyr,E (L3),2717,20578906,20191719,3060,Clan advanced,75.0,IS,Non-Canon,4,6,4
'Mech,Omni,Night Gyr,H (L3),2428,20788906,20648906,3060,Clan advanced,75.0,IS,Non-Canon,4,6,4
'Mech,Omni,Night Gyr,Prime(L3),2830,20565781,20513281,3058,Clan advanced,75.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Ostwar,OWR-2M-FLU,1652,14071750,14027200,3050,IS TW non-box set,65.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Panther,Tanaka-FLU,759,2407410,2370960,3025,IS Introductory Box Set,35.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Penetrator,Christifori-FLU,2312,7649250,7645750,3060,IS experimental,75.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Rifleman,Legend Killer-FLU,1711,22676500,22608100,2750,IS TW non-box set,90.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Rifleman,Sneede-FLU,1269,5138880,5042880,3025,IS Introductory Box Set,60.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Roadrunner,RD-1R-FLU,888,2689850,2689850,3050,Clan advanced,15.0,IS,Non-Canon,14,21,0
'Mech,BattleMech,Scorpion,Rubinsky-FLU,940,6520850,6477450,3055,IS experimental,55.0,IS,Non-Canon,6,12,0
'Mech,BattleMech,Scorpion,SCP-10 DHS-FLU,1098,5449800,5407950,3050,IS TW non-box set,55.0,IS,Non-Canon,6,9,0
'Mech,BattleMech,Super Griffin,GRF-2N-FLU,1601,6400960,6304960,3025,IS TW non-box set,60.0,IS,Non-Canon,4,6,9
'Mech,BattleMech,Super Wasp,WSP-2A-FLU,529,2059167,2025417,3025,IS TW non-box set,25.0,IS,Non-Canon,8,12,6
'Mech,BattleMech,Victor,VTR-9D-FLU,1919,8705820,8585220,3055,IS TW non-box set,80.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Warhammer,WHM-7K-FLU,1651,6813034,6721234,3055,IS TW non-box set,70.0,IS,Non-Canon,4,6,0
'Mech,Omni,Warhawk,Tara - Fluff,3428,26076714,26076714,3067,Clan TW,85.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Chimera,C-H-FW,1247,4717632,4675007,3050,IS TW non-box set,55.0,IS,Non-Canon,5,8,4
'Mech,BattleMech,Conquerer,FW,1260,5200960,5013760,3025,IS Introductory Box Set,60.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Conquistador,CNQ-4R-FW,1567,15079750,14992250,3050,IS TW non-box set,75.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Firestorm,FF1-FW,2817,12287360,12287360,3050,Clan TW,60.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,JagerMech IIC,JM6-IIC FW,1675,12495725,12428075,3050,Clan TW,65.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Kali,KL-8-FW,1410,6051760,6051760,3025,IS Introductory Box Set,65.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Killer Rabbit,KRT-FW,518,1633840,1607840,3025,IS Introductory Box Set,30.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Loper,LPR-3M-FW,1770,15706250,15597750,3050,IS TW non-box set,75.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Marauder,MAD-5R-FW,1403,6261500,6261500,3025,IS Introductory Box Set,75.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Morning Star,MRN-1-FW,1283,6004174,5835873,3025,IS Introductory Box Set,70.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,OstLord,OSL-9R-FW,1562,7823640,7715640,3025,IS Introductory Box Set,80.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Poseidon,PSD-9A-FW,1989,27856333,27201333,3050,Clan TW,100.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Rattler,RT-L3R-FW,2158,9420000,9200000,3050,IS TW non-box set,100.0,IS,Non-Canon,3,5,3
'Mech,BattleMech,Rook,RK-BU3-FW,2042,9828000,9720000,3025,IS Introductory Box Set,100.0,IS,Non-Canon,3,5,3
'Mech,BattleMech,Shinobi,SHI-1A-FW,3132,23626975,23626975,3050,Clan TW,90.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Shrew,SRH-3W-FW,1836,3870240,3870240,3050,Clan TW,20.0,IS,Non-Canon,12,24,0
'Mech,BattleMech,Solar Flare,SLR-8F-FW,1117,4752160,4707360,3025,IS Introductory Box Set,60.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Spider IIC,SDR-IIC-FW,1405,5114590,5114590,3050,Clan TW,30.0,IS,Non-Canon,8,12,8
'Mech,BattleMech,Storm Front,SFN-T5-FW,2006,16128807,16060807,3050,IS TW non-box set,70.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Super Hawk,SHP-3P-FW,1591,8000490,7946490,3025,IS Introductory Box Set,80.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Tempest,TP-FW,3397,26271603,26271603,3050,Clan TW,95.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Thing,THN-1G-FW,2520,21155706,20896706,3050,Clan TW,85.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Trebuchet IIC,TBT-IIC-FW,2319,10590375,10050375,3050,Clan TW,50.0,IS,Non-Canon,6,9,0
'Mech,BattleMech,Warhawk,WHK-2A1-FW,1927,22586060,22293460,3050,IS TW non-box set,90.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Waster,WST-3R-FW,2357,8947625,8887625,3050,Clan TW,50.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Yellow Jacket,YLJ-01C-FW,1328,9619027,9619027,3050,IS TW non-box set,40.0,IS,Non-Canon,8,16,8
'Mech,BattleMech,Cannon,GAL-2DSM-MP,593,1736640,1736640,3050,IS TW non-box set,20.0,IS,Non-Canon,6,9,0
'Mech,Omni,Dugger A,DGR01-MP,1221,5338175,5338175,3050,IS TW non-box set,45.0,IS,Non-Canon,5,8,5
'Mech,Omni,Dugger B,DGR01-MP,1205,5374425,5374425,3050,IS TW non-box set,45.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Locust,LCT-2MP-MP,633,2559600,2527200,3050,IS TW non-box set,20.0,IS,Non-Canon,9,14,0
'Mech,BattleMech,Badger,BGR-2 FC-NA,1156,5951430,5870430,3055,IS TW non-box set,35.0,IS,Non-Canon,7,11,2
'Mech,BattleMech,Badger,BGR-2 UC-NA,1044,5899860,5826960,3055,IS TW non-box set,35.0,IS,Non-Canon,7,11,2
'Mech,BattleMech,Black Knight IIC,BL-IIC-KNT-NA,2351,17869250,17486000,3050,Clan TW,75.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Canaveral,CV-11L-NA,1077,4401403,4279603,3050,IS TW non-box set,45.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Cannonball,CNB-1-NA,326,3949500,3949500,3055,IS TW non-box set,20.0,IS,Non-Canon,15,30,0
'Mech,BattleMech,CombatMaster,CMM-A1-FC-NA,2344,18452438,18382438,3057,IS unofficial,75.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,CombatMaster,CMM-A2-FC-NA,2245,18231938,18161938,3057,IS unofficial,75.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,CombatMaster,CMM-A3-FC-NA,2278,19554938,19484938,3057,IS unofficial,75.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Cricket,CRK-4D-NA,818,3415104,3377604,3050,IS TW non-box set,25.0,IS,Non-Canon,8,12,0
'Mech,BattleMech,Diablo,DRA-R-PR19-NA,1101,6642630,6569730,3050,IS TW non-box set,35.0,IS,Non-Canon,7,14,7
'Mech,BattleMech,Flea,FLE-14-NA,284,1318475,1318475,3025,IS advanced,15.0,IS,Non-Canon,9,14,3
'Mech,BattleMech,Foxhound,FOX-4N-NA,1421,10089000,10041000,3058,IS TW non-box set,50.0,IS,Non-Canon,6,9,6
'Mech,BattleMech,Gigger,GGR-4FC-NA,1046,8087333,8011733,3057,IS experimental,40.0,IS,Non-Canon,7,11,7
'Mech,BattleMech,Grey Fox,GYX-13-NA,1763,8634500,8574500,3050,IS TW non-box set,50.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Guardian,GRD-1N-NA,193,860775,857900,3025,IS advanced,15.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Hector,HXT-3A-NA,1563,11144500,11144500,3050,IS TW non-box set,50.0,IS,Non-Canon,7,11,7
'Mech,BattleMech,Inquisitor,IQS-7R-NA,2174,20988559,20901609,3058,IS TW non-box set,85.0,IS,Non-Canon,4,6,4
'Mech,Omni,Iron Cheetah,Prime-NA,3160,36882292,36627292,3058,Clan TW,100.0,IS,Non-Canon,4,6,0
'Mech,Omni,Iron Cheetah,A-NA,2767,36859167,36486667,3058,Clan TW,100.0,IS,Non-Canon,4,6,0
'Mech,Omni,Iron Cheetah,B-NA,3303,35714792,35714792,3058,Clan TW,100.0,IS,Non-Canon,4,6,4
'Mech,Omni,Iron Cheetah,C-NA,2915,36524167,36314167,3058,Clan TW,100.0,IS,Non-Canon,4,6,0
'Mech,Omni,Iron Cheetah,D-NA,2871,37504792,37184792,3058,Clan TW,100.0,IS,Non-Canon,4,6,0
'Mech,Omni,Iron Cheetah,E-NA,3154,36309792,36309792,3058,Clan TW,100.0,IS,Non-Canon,4,6,0
'Mech,Omni,Iron Cheetah,F-NA,3132,35402292,35402292,3058,Clan TW,100.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Keisotsu,KTU-1K-NA,1259,8113620,7991820,3050,IS TW non-box set,45.0,IS,Non-Canon,6,9,0
'Mech,BattleMech,Marauder,MAD-3T-NA,1868,15582875,15582875,3050,IS TW non-box set,75.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Odin,OD-1-NA,2141,11036000,10720000,3058,IS advanced,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Odysseus,ODY-55-NA,1359,5888027,5888027,3050,IS TW non-box set,40.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Oracle,ORC-5L-NA,977,5849910,5813460,3055,IS TW non-box set,35.0,IS,Non-Canon,7,11,7
'Mech,BattleMech,Pioneer,PIN-3R-NA,1332,9203803,9203803,3050,IS TW non-box set,45.0,IS,Non-Canon,7,11,7
'Mech,BattleMech,Prowler,PWL-R6-NA,1355,4739000,4577000,3050,IS TW non-box set,50.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Ragnark,RGK-MK1-NA,2172,9758000,9598000,3058,IS TW non-box set,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Renegade,RNG-1-NA,1747,8005357,8005357,3050,IS TW non-box set,70.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Scout,SCT-45-NA,793,11904790,11904790,3058,IS TW non-box set,45.0,IS,Non-Canon,8,16,8
'Mech,BattleMech,Talon,TLN-3L-NA,884,5354765,5354765,3058,IS TW non-box set,30.0,IS,Non-Canon,8,12,8
'Mech,BattleMech,Thunder Griffin,TRGRF-1D-NA,1668,10622356,10343356,3050,IS TW non-box set,55.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,ThunderBird,TRB-1D-NA,1619,10648706,10286006,3050,IS TW non-box set,55.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Turtle,TRT-2A-NA,989,5080465,5080465,3050,IS TW non-box set,30.0,IS,Non-Canon,9,14,0
'Mech,BattleMech,Tzunami,TZU-1L-NA,880,4073290,4002440,3055,IS TW non-box set,30.0,IS,Non-Canon,6,9,6
'Mech,BattleMech,White Knight,WT6-KNT-NA,1730,16660907,16660907,3050,IS TW non-box set,70.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Wisp,WS-P2-NA,291,1148693,1148693,3050,IS advanced,10.0,IS,Non-Canon,10,20,0
'Mech,BattleMech,Yadama,YMA-1K-NA,1637,10231136,10138136,3050,IS TW non-box set,55.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Adder,ADR-3E-UK,1494,7429613,7429613,3050,IS TW non-box set,40.0,IS,Non-Canon,7,11,7
'Mech,BattleMech,Adder,ADR-4E-UK,1510,7569613,7569613,3050,IS TW non-box set,40.0,IS,Non-Canon,7,11,7
'Mech,BattleMech,Akuma,AKU-2X-UK,2022,10172980,9990580,3058,IS TW non-box set,90.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Albatross,ALB-4T-UK,1880,26263901,25862201,3058,IS TW non-box set,95.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Annihilator,ANH-3A1-UK,1967,24094000,23902000,3058,IS TW non-box set,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Annihilator,ANH-4-WDR-UK,2202,18908667,18500667,3060,Clan experimental,100.0,IS,Non-Canon,2,3,0
'Mech,BattleMech,Annihilator IIC,ANH-IIC-UK,2293,12028000,11900000,3055,Clan TW,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Anvil,ANV-4M-UK,1496,5732160,5732160,3055,IS TW non-box set,60.0,IS,Non-Canon,5,8,0
'Mech,BattleMech,Anvil,ANV-5M-UK,1539,6180160,6180160,3055,IS TW non-box set,60.0,IS,Non-Canon,5,8,5
'Mech,BattleMech,Anvil,ANV-6M-UK,1398,5700160,5696960,3055,IS TW non-box set,60.0,IS,Non-Canon,5,8,3
'Mech,BattleMech,Archer,ARC-2J-UK,1537,6517574,6313574,3025,IS Introductory Box Set,70.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Archer,ARC-2RR-UK,1523,6843974,6639974,3050,IS TW non-box set,70.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Archer,ARC-5-KH-UK,2086,7982974,7370974,3058,IS experimental,70.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Archer,ARC-5-WDR-UK,2348,15551374,14939374,3060,Clan experimental,70.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Archer,ARC-6-WDR-UK,2407,15524174,14912174,3050,Clan unofficial,70.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Archer IIC,ARC-IIC-UK,2628,15916874,15100874,3050,Clan TW,70.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Assassin,ASN-40-UK,797,4017813,3942213,3050,IS TW non-box set,40.0,IS,Non-Canon,7,11,7
'Mech,BattleMech,Atlas,AS7-8D-UK,2297,11370500,10714500,3060,IS TW non-box set,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Atlas,AS7-8K-UK,2445,11924000,11496000,3058,IS TW non-box set,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Atlas,AS7-DR-UK,2301,11284000,10856000,3050,IS unofficial,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Atlas,AS7-KH-UK,2621,11620000,10992000,3058,IS experimental,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Avalanche,AVA-LRM-UK,2473,17153063,16523063,3055,Clan TW,75.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Avalanche,AVA-UK,2005,16015563,15928063,3055,Clan advanced,75.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Avenger,AVGR-1S-UK,1741,12244430,11980430,3050,IS TW non-box set,65.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Avenger,AVGR-2C-UK,1651,14453780,14298680,3050,IS TW non-box set,65.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Avenger,AVGR-2E-UK,1738,12686630,12524930,3050,IS TW non-box set,65.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Awesome,AWS-8-KH-UK,2744,8642970,8642970,3058,IS experimental,80.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Awesome,AWS-8-WDR-UK,2926,15085800,15085800,3060,Clan experimental,80.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Awesome,AWS-8QR-UK,1855,7884000,7884000,3050,IS unofficial,80.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Awesome,AWS-9G-UK,1596,7046370,6938370,3060,IS TW non-box set,80.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Awesome,AWS-9MA-UK,1836,18170850,18170850,3057,IS advanced,80.0,IS,Non-Canon,4,6,0
'Mech,BattleMech,Axman,AXM-2NA-UK,1367,11939510,11840510,3050,IS TW non-box set,65.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Axman,AXN-4N-UK,1541,12347060,12257960,3060,IS TW non-box set,65.0,IS,Non-Canon,4,6,4
'Mech,BattleMech,Bane,BE-LRM-UK,2886,23937000,23096000,3055,Clan TW,100.0,IS,Non-Canon,3,5,0
'Mech,BattleMech,Bane,BE-SRM-UK,2790,23846000,23196000,3055,Clan TW,100.0,IS,Non-Canon,3,5,0
