Chassis|Model|MUL ID|Combined|Clan|Source|File Location|Weight|Intro Date|Experimental year|Advanced year|Standard year|Extinct Year|Unit Type|Role|BV|Cost|Rules|Engine Name|Internal Structure|Myomer|Cockpit Type|Gyro Type|Armor Types|Equipment|Manufacturer|Factory|Targeting|Comms|Armor|JJ|Engine|Chassis|Capabilities|Overview|History|Deployment|Notes
Nightsky|NGS-7S|9352|Nightsky NGS-7S|false|Rec Guide:ilClan #27|data\mechfiles\mechs\Rec Guides ilClan\Vol 27\Nightsky NGS-7S.mtf|50.0|3142||3142||-|Biped Mech|Striker|1591|9865500|3|300 XL (Clan)|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Heavy Ferro-Fibrous,|Jump Jet,ISDoubleHeatSink,ISLargeXPulseLaser,Hatchet,ISAES,CLERMediumLaser,ISSmallXPulseLaser|Defiance Industries|Hesperus II|TharHes Ares-8a|TharHes Calliope Hm10|Kallon Royalstar|HildCo Model 13|Vlar Light 300|Dorwinion Standard|yes|yes|yes|yes|--
Penetrator|PTR-8D|9353|Penetrator PTR-8D|false|Rec Guide:ilClan #27|data\mechfiles\mechs\Rec Guides ilClan\Vol 27\Penetrator PTR-8D.mtf|75.0|3144||3144||-|Biped Mech|Brawler|2130|11103400|3|300 Fusion|IS Endo Steel|Standard|Standard Cockpit|Compact Gyro|IS Reflective,|Jump Jet,Large Re-engineered Laser,Medium Laser,Coolant Pod,ISDoubleHeatSink,ISLaserAntiMissileSystem|Kallon Weapon Industries|Talon (Wernke)|Matabushi Sentinel|Dalban Micronics|StarGuard Reflec|Anderson 398|Vlar 300|Crucis G Endo-Steel|yes|yes|yes|yes|--
Phantom|F|4818|Phantom F|true|Rec Guide:ilClan #27|data\mechfiles\mechs\Rec Guides ilClan\Vol 27\Phantom F.mtf|40.0|3068||3068|3079|-|Biped Mech|Striker|1375|10973288|3|360 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLHeavyFlamer,CLHeavyMediumLaser,CLERMediumLaser,CLECMSuite,CLDoubleHeatSink,CLCASE|W-5 Facilities, Wolf Clan Site 1|Eden, Arc-Royal|Model 92 “Stalker”|Howler 79|Composite A-2 Ferro-Fibrous|--|Light Force 360 (XL)|Type-A Endo Steel|yes|yes|yes|yes|--
Phantom|G|9346|Phantom G|true|Rec Guide:ilClan #27|data\mechfiles\mechs\Rec Guides ilClan\Vol 27\Phantom G.mtf|40.0|3090|||3090|-|Biped Mech|Scout|975|10517850|2|360 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLProtoMechAC4,CLERMediumLaser,CLDoubleHeatSink,CLCASE|W-5 Facilities, Wolf Clan Site 1|Eden, Arc-Royal|Model 92 “Stalker”|Howler 79|Composite A-2 Ferro-Fibrous|--|Light Force 360 (XL)|Type-A Endo Steel|yes|yes|yes|yes|--
Phantom|I|9347|Phantom I|true|Rec Guide:ilClan #27|data\mechfiles\mechs\Rec Guides ilClan\Vol 27\Phantom I.mtf|40.0|3141|||3141|-|Biped Mech|Scout|1713|10985100|2|360 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLImprovedHeavyLargeLaser,CLERMediumLaser,CLLightTAG,CLTargeting Computer,CLDoubleHeatSink,CLCASE|Earthwerks-FWL, Inc., Manufacturing Plant SFF-TS1|Keystone,CSF Tsunami Mobile Production Facility|Model 92 “Stalker”|Howler 79|Composite A-2 Ferro-Fibrous|--|Light Force 360 (XL)|Type-A Endo Steel|yes|yes|yes|yes|--
Phantom|J|9348|Phantom J|true|Rec Guide:ilClan #27|data\mechfiles\mechs\Rec Guides ilClan\Vol 27\Phantom J.mtf|40.0|3141|||3141|-|Biped Mech|Striker|1902|17147288|2|360 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLERMediumLaser,CLImprovedMediumHeavyLaser,CLERSmallLaser,Supercharger,CLDoubleHeatSink,CLCASE|Earthwerks-FWL, Inc., Manufacturing Plant SFF-TS1|Keystone,CSF Tsunami Mobile Production Facility|Model 92 “Stalker”|Howler 79|Composite A-2 Ferro-Fibrous|--|Light Force 360 (XL)|Type-A Endo Steel|yes|yes|yes|yes|--
Phantom|K|9349|Phantom K|true|Rec Guide:ilClan #27|data\mechfiles\mechs\Rec Guides ilClan\Vol 27\Phantom K.mtf|40.0|3141|||3141|-|Biped Mech|Sniper|1387|11300100|2|360 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLERLargeLaser,WatchdogECMSuite,CLTargeting Computer,CLDoubleHeatSink|Earthwerks-FWL, Inc., Manufacturing Plant SFF-TS1|Keystone,CSF Tsunami Mobile Production Facility|Model 92 “Stalker”|Howler 79|Composite A-2 Ferro-Fibrous|--|Light Force 360 (XL)|Type-A Endo Steel|yes|yes|yes|yes|--
Phantom|L|9350|Phantom L|true|Rec Guide:ilClan #27|data\mechfiles\mechs\Rec Guides ilClan\Vol 27\Phantom L.mtf|40.0|3142|||3142|-|Biped Mech|Scout|1178|10749725|2|360 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLAPGaussRifle,CLPlasmaCannon,CLDoubleHeatSink,CLCASE|Earthwerks-FWL, Inc., Manufacturing Plant SFF-TS1|Keystone,CSF Tsunami Mobile Production Facility|Model 92 “Stalker”|Howler 79|Composite A-2 Ferro-Fibrous|--|Light Force 360 (XL)|Type-A Endo Steel|yes|yes|yes|yes|--
Phantom|R|9351|Phantom R|true|Rec Guide:ilClan #27|data\mechfiles\mechs\Rec Guides ilClan\Vol 27\Phantom R.mtf|40.0|3145|||3145|-|Biped Mech|Striker|1365|11125100|2|360 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLSRM6,Medium Laser,CLImprovedMediumHeavyLaser,CLDoubleHeatSink,CLCASE|Earthwerks-FWL, Inc., Manufacturing Plant SFF-TS1|Keystone,CSF Tsunami Mobile Production Facility|Model 92 “Stalker”|Howler 79|Composite A-2 Ferro-Fibrous|--|Light Force 360 (XL)|Type-A Endo Steel|yes|yes|yes|yes|--
Phantom|T|9345|Phantom T|true|Rec Guide:ilClan #27|data\mechfiles\mechs\Rec Guides ilClan\Vol 27\Phantom T.mtf|40.0|3142|||3142|-|Biped Mech|Scout|1138|10942663|2|360 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLLRM5,CLArtemisV,CLERMediumPulseLaser,CLERSmallLaser,CLMicroPulseLaser,CLDoubleHeatSink,CLCASE|Earthwerks-FWL, Inc., Manufacturing Plant SFF-TS1|Keystone,CSF Tsunami Mobile Production Facility|Model 92 “Stalker”|Howler 79|Composite A-2 Ferro-Fibrous|--|Light Force 360 (XL)|Type-A Endo Steel|yes|yes|yes|yes|--
Cicada|CDA-4A|9376|Cicada CDA-4A|false|Rec Guide:ilClan #28|data\mechfiles\mechs\Rec Guides ilClan\Vol 28\Cicada CDA-4A.mtf|40.0|3150||3150||-|Biped Mech|Striker|1097|12646667|3|320 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Ferro-Fibrous,|ISMediumVSPLaser,Supercharger,Medium Re-engineered Laser,ISDoubleHeatSink|Westover BattleMechs|Westover|Dynatec 1122|Datacom 50|Durallex Light|--|Pitban 320 XL|Kell Reinforced 240|yes|yes|yes|yes|--
Devastator|DVS-11|9377|Devastator DVS-11|false|Rec Guide:ilClan #28|data\mechfiles\mechs\Rec Guides ilClan\Vol 28\Devastator DVS-11.mtf|100.0|3146|||3146|-|Biped Mech|Juggernaut|3170|34019000|3|300 XL|IS Endo-Composite|Standard|Standard Cockpit|Compact Gyro|IS Standard,|ISGaussRifle,ISSNPPC,CLERMediumLaser,ISMASC,CLERSmallLaser,Supercharger,ISDoubleHeatSink|Corean Enterprises|Augusta|Randar Pinpoint-HY|Johnston Wide Band|Durallex Heavy|--|Vlar 300 XL|Star League XT Endo-Composite|yes|yes|yes|yes|--
Firestarter|FS9-M 'Mirage II'|9374|Firestarter FS9-M 'Mirage II'|false|Rec Guide:ilClan #28|data\mechfiles\mechs\Rec Guides ilClan\Vol 28\Firestarter FS9-M 'Mirage II'.mtf|35.0|3143||3143||-|Biped Mech|Striker|1660|6027750|3|210 XL (Clan)|IS Endo-Composite|Standard|Standard Cockpit|Standard Gyro|IS Reflective,|CLERMediumLaser,Flamer,ISDoubleHeatSink,Jump Jet,CLERSmallLaser,CLPlasmaCannon|Defiance Industries|Kwangjong-ni|Tansech C30-97|Cyclops 14|Unknown Reflective Armor|Luxor Load Lifters|Great Father 210 XL|Foundation Endo-Composite|yes|yes|yes|yes|--
Spector|SPR-6F|9375|Spector SPR-6F|false|Rec Guide:ilClan #28|data\mechfiles\mechs\Rec Guides ilClan\Vol 28\Spector SPR-6F.mtf|35.0|3119||3119||-|Biped Mech|Striker|1476|7069118|3|280 XL|IS Endo Steel|Standard|Small Cockpit|Standard Gyro|IS Reflective,|Jump Jet,CLImprovedMediumHeavyLaser,ISMediumVSPLaser,ISTargeting Computer,ISERSmallLaser,ISDoubleHeatSink|Norse Technologies|Loxley|DLK Type Phased Array Sensor System|AR-12 Sheathed Directional Beacon with Norse Guardian ECM Suite|Starshield Light|HildCo Model 11c|Magna 245 XL|Norse XT-Light Type AE (Endo)|yes|yes|yes|yes|--
Assassin|ASN-109|9395|Assassin ASN-109|false|Rec Guide:ilClan #29|data\mechfiles\mechs\Rec Guides ilClan\Vol 29\Assassin ASN-109.mtf|40.0|3140|||3140|-|Biped Mech|Scout|1158|8877213|2|280 XL|IS Standard|Standard|Small Cockpit|Standard Gyro|IS Stealth,|Light PPC,Jump Jet,ISSRM2IOS,ISCASEII,ISMML5,ISAngelECMSuite,ISDoubleHeatSink|Hellespont ’Mech Works|Sian|Garret 500S|Garret T15 B with Angel|Ceres Stealth|Lox Lift Series 1|VOX 280 XL|Hellespont Type A 40 series|yes|yes|yes|yes|--
Charger|C|9397|Charger C|true|Rec Guide:ilClan #29|data\mechfiles\mechs\Rec Guides ilClan\Vol 29\Charger C.mtf|80.0|3130||3130||-|Biped Mech|Scout|2826|33235620|3|400 XL (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Lamellor,|CLImprovedMediumHeavyLaser,Supercharger,CLMASC,BloodhoundActiveProbe,CLTargeting Computer,ISAngelECMSuite,CLERMediumLaser,ISDoubleHeatSink,CLCASE|Raveena Electronics|Ramora|Dalban Hirez with Bloodhound Active Probe|Tek Batt with Angel ECM|Compound LZ-7|Icarus 81|LTV 400 XL|Wells 990|yes|yes|yes|yes|--
Dervish|DV-11DK|9396|Dervish DV-11DK|false|Rec Guide:ilClan #29|data\mechfiles\mechs\Rec Guides ilClan\Vol 29\Dervish DV-11DK.mtf|55.0|3149||3149||-|Biped Mech|Missile Boat|1919|12076567|3|275 XL|IS Endo Steel|Standard|Standard Cockpit|Compact Gyro|IS Ballistic-Reinforced,|Jump Jet,Medium Re-engineered Laser,CLStreakSRM2,ISAES,CLLRM10,ISCASEII,ISDoubleHeatSink|Achernar BattleMechs|New Avalon|Federated Hunter Mk. II|Achernar Electronics HID-21|Durallex Ballistic-Reinforced with CASE II|Swingline X-100|Core Tek 275 XL|Dorwinion Standard 55TES|yes|yes|yes|yes|--
Firefly|FFL-5A|9394|Firefly FFL-5A|false|Rec Guide:ilClan #29|data\mechfiles\mechs\Rec Guides ilClan\Vol 29\Firefly FFL-5A.mtf|30.0|3144||3144||-|Biped Mech|Striker|996|4382300|3|180 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,ISDoubleHeatSink,ISAntiMissileSystem,ISPartialWing,ISERMediumLaser,ISCASE,LRM 5|Ceres Metals Industries|Lockton|Radcom TXX|Datcom 18|StarSlab/1 with CASE|Lexington Lifters|VOX 180 XL|Earthwerks Firefly|yes|yes|yes|yes|--
Sagittaire|SGT-14R|9398|Sagittaire SGT-14R|false|Rec Guide:ilClan #29|data\mechfiles\mechs\Rec Guides ilClan\Vol 29\Sagittaire SGT-14R.mtf|95.0|3149|||3149|-|Biped Mech|Juggernaut|2626|18301725|3|285 Light|IS Endo-Composite|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,CLDoubleHeatSink,ISLargeVSPLaser,CLERMediumLaser,CLSmallPulseLaser,CLERPPC,ISTargeting Computer|Robinson Standard BattleWorks|Robinson|Federated Stalker with Targeting Module|Sony MSF-31|Starshield Special Heavy|HildCo LFT 9-X|Pitban 285 XL|Skuel Heavy TRQ|yes|yes|yes|yes|--
BattleMaster|BLR-3M-DC|3806|BattleMaster BLR-3M-DC|false|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\BattleMaster BLR-3M-DC.mtf|85.0|3053||3053||-|Biped Mech|Brawler|1627|9603843|3|340 Fusion|IS Standard|Standard|Command Console|Standard Gyro|IS Standard,|Machine Gun,ISERPPC,ISDoubleHeatSink,SRM 6,Medium Laser,ISCASE|Refit|Various|HarfordCo XKZ 1|HarfordCo COM 4000|StarGuard IV|--|VOX 340|Hollis Mark X|yes|yes|yes|yes|--
BattleMaster|BLR-6C|7476|BattleMaster BLR-6C|false|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\BattleMaster BLR-6C.mtf|85.0|3081||3081||-|Biped Mech|Juggernaut|1557|17897085|3|340 Light|IS Endo Steel|Standard|Command Console|Standard Gyro|IS Standard,|ISSmallXPulseLaser,ISStreakSRM6,Light Auto Cannon/5,ISERSmallLaser,ISCASEII,ISDoubleHeatSink|Refit|Various|HarfordCo XKZ 1|HarfordCo COM 4000|StarGuard IV|--|340 VOX Light Fusion|Hollis Mark X|yes|yes|yes|yes|--
BattleMaster|BLR-6G|7475|BattleMaster BLR-6G|false|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\BattleMaster BLR-6G.mtf|85.0|3088|||3088|-|Biped Mech|Brawler|1960|17177435|2|340 Light|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|ISDoubleHeatSink,ISSmallXPulseLaser,Heavy PPC,ISStreakSRM6,Light PPC,ISERSmallLaser,ISCASEII|General Motors|El Dorado|Federated Stalker|Sony MSF-31|Starshield Special Heavy with CASE II|--|GM 340 Light|Hollis Mark X Endo Steel|yes|yes|yes|yes|--
BattleMaster|BLR-6R|9404|BattleMaster BLR-6R|false|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\BattleMaster BLR-6R.mtf|85.0|3104|||3104|-|Biped Mech|Brawler|1960|17177435|2|340 Light|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|ISDoubleHeatSink,ISSmallXPulseLaser,Heavy PPC,ISStreakSRM6,Light PPC,ISERSmallLaser,ISCASEII|Refit|Various|HarfordCo XKZ 1|HarfordCo COM 4000|StarGuard IV|--|340 VOX Light Fusion|Hollis Mark X|yes|yes|yes|yes|--
BattleMaster|C 3|7477|BattleMaster C 3|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\BattleMaster C 3.mtf|85.0|3145|||3145|-|Biped Mech|Juggernaut|2532|9513193|2|340 Fusion (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Standard,|CLDoubleHeatSink,CLMG,CLERPPC,CLStreakSRM6,CLERMediumLaser,CLTargeting Computer,CLCASE|Trellshire Heavy Industries|Twycross|'Hephaestus' CT-44 with Targeting Computer|TDWS-37 Mk 2.2|AM15|--|340 Clan|Hollis Mark X|yes|yes|yes|yes|--
Hierofalcon|A|7485|Hierofalcon A|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Hierofalcon A.mtf|45.0|3148||3148||-|Biped Mech|Striker|1953|12550656|3|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Improved Jump Jet,CLERMediumLaser,CLAPGaussRifle,CLFlamer,CLLargePulseLaser,CLPartialWing,CLDoubleHeatSink,CLCASE|CJF Factory Zone 4|Alyina|Series JFVII Integrated|JF Integrated|Compound JF Ferro-Fibrous|--|Light Force 270 XL|JF 4 Light Endo Steel|yes|yes|yes|yes|--
Hierofalcon|B|7486|Hierofalcon B|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Hierofalcon B.mtf|45.0|3148||3148||-|Biped Mech|Striker|1737|11552875|3|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLSRM6,CLERSmallLaser,CLPartialWing,CLCASEII,CLERMediumLaser,CLDoubleHeatSink,CLCASE|CJF Factory Zone 4|Alyina|Series JFVII Integrated|JF Integrated|Compound JF Ferro-Fibrous|--|Light Force 270 XL|JF 4 Light Endo Steel|yes|yes|yes|yes|--
Hierofalcon|C|7487|Hierofalcon C|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Hierofalcon C.mtf|45.0|3148||3148||-|Biped Mech|Sniper|1983|10633031|3|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLERPPC,CLRotaryAC2,CLPartialWing,CLDoubleHeatSink,CLCASE|CJF Factory Zone 4|Alyina|Series JFVII Integrated|JF Integrated|Compound JF Ferro-Fibrous|--|Light Force 270 XL|JF 4 Light Endo Steel|yes|yes|yes|yes|--
Hierofalcon|D|7488|Hierofalcon D|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Hierofalcon D.mtf|45.0|3148||3148||-|Biped Mech|Striker|2183|16090469|3|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLERMediumPulseLaser,CLERMediumLaser,CLPartialWing,CLATM6,CLCASEII,Supercharger,CLDoubleHeatSink,CLCASE|CJF Factory Zone 4|Alyina|Series JFVII Integrated|JF Integrated|Compound JF Ferro-Fibrous|--|Light Force 270 XL|JF 4 Light Endo Steel|yes|yes|yes|yes|--
Hierofalcon|Prime|7484|Hierofalcon Prime|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Hierofalcon Prime.mtf|45.0|3148||3148||-|Biped Mech|Striker|1878|11584594|3|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLImprovedMediumHeavyLaser,CLHAG20,CLPartialWing,CLECMSuite,CLTAG,CLDoubleHeatSink,CLCASE|CJF Factory Zone 4|Alyina|Series JFVII Integrated|JF Integrated|Compound JF Ferro-Fibrous|--|Light Force 270 XL|JF 4 Light Endo Steel|yes|yes|yes|yes|--
Puma (Adder)|I|7479|Puma (Adder) I|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Puma (Adder) I.mtf|35.0|3125|||3125|-|Biped Mech|Striker|1575|7652813|2|210 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLDoubleHeatSink,CLImprovedMediumHeavyLaser,CLERMediumLaser,CLSRM6,CLFlamer,CLCASE|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Adder Special V8.6|Trueborn Ultra 945B|Star Lite Ferro-Fibrous|--|Great Father 210 XL|Hooded Endo-Lite Endo Steel|yes|yes|yes|yes|--
Puma (Adder)|K|7481|Puma (Adder) K|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Puma (Adder) K.mtf|35.0|3125|||3125|-|Biped Mech|Sniper|1281|7382813|2|210 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLERLargePulseLaser,CLRotaryAC2,CLDoubleHeatSink,CLLaserAntiMissileSystem,CLFlamer,CLCASE|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Adder Special V8.6|Trueborn Ultra 945B|Star Lite Ferro-Fibrous|--|Great Father 210 XL|Hooded Endo-Lite Endo Steel|yes|yes|yes|yes|--
Puma (Adder)|L|7482|Puma (Adder) L|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Puma (Adder) L.mtf|35.0|3147|||3147|-|Biped Mech|Striker|1738|7656188|2|210 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLStreakLRM5,CLDoubleHeatSink,Jump Jet,CLERMediumLaser,CLECMSuite,CLFlamer,CLCASE|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Adder Special V8.6|Trueborn Ultra 945B|Star Lite Ferro-Fibrous|--|Great Father 210 XL|Hooded Endo-Lite Endo Steel|yes|yes|yes|yes|--
Puma (Adder)|S|7483|Puma (Adder) S|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Puma (Adder) S.mtf|35.0|3050|3050|3060|3060|-|Biped Mech|Scout|1427|7332188|2|210 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLMediumPulseLaser,CLMG,CLECMSuite,CLActiveProbe,CLDoubleHeatSink,CLFlamer,CLCASE|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Adder Special V8.6|Trueborn Ultra 945B|Star Lite Ferro-Fibrous|--|Great Father 210 XL|Hooded Endo-Lite Endo Steel|yes|yes|yes|yes|--
Puma (Adder)|T|7478|Puma (Adder) T|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Puma (Adder) T.mtf|35.0|3142|||3142|-|Biped Mech|Sniper|2182|7814813|2|210 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLERPPC,PPC Capacitor,CLDoubleHeatSink,Coolant Pod,CLFlamer,CLCASE|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Adder Special V8.6|Trueborn Ultra 945B|Star Lite Ferro-Fibrous|--|Great Father 210 XL|Hooded Endo-Lite Endo Steel|yes|yes|yes|yes|--
Shadow Cat III|A|7492|Shadow Cat III A|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Shadow Cat III A.mtf|45.0|3111|||3111|-|Biped Mech|Sniper|2005|13232156|2|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Improved Jump Jet,CLDoubleHeatSink,CLERLargeLaser,CLMASC|Barcella Beta|Irece|Build 4 CAT TTS|Sipher CommCon SCU-9|Compound H17Ferro-Fibrous with CASE|Model KY Boosters|RFUM 270 XL|Type 79-45 Endo Steel|yes|yes|yes|yes|--
Shadow Cat III|B|7493|Shadow Cat III B|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Shadow Cat III B.mtf|45.0|3111|||3111|-|Biped Mech|Striker|2183|13025531|2|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLERMediumLaser,CLATM3,ISAngelECMSuite,CLActiveProbe,CLTargeting Computer,CLMASC,CLDoubleHeatSink,CLCASE|Barcella Beta|Irece|Build 4 CAT TTS|Sipher CommCon SCU-9|Compound H17Ferro-Fibrous with CASE|Model KY Boosters|RFUM 270 XL|Type 79-45 Endo Steel|yes|yes|yes|yes|--
Shadow Cat III|C|7494|Shadow Cat III C|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Shadow Cat III C.mtf|45.0|3111|||3111|-|Biped Mech|Striker|2153|16661406|2|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLLBXAC20,CLImprovedHeavyLargeLaser,Supercharger,CLMASC,CLDoubleHeatSink,CLCASE|Barcella Beta|Irece|Build 4 CAT TTS|Sipher CommCon SCU-9|Compound H17Ferro-Fibrous with CASE|Model KY Boosters|RFUM 270 XL|Type 79-45 Endo Steel|yes|yes|yes|yes|--
Shadow Cat III|Prime|7491|Shadow Cat III Prime|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Shadow Cat III Prime.mtf|45.0|3111|||3111|-|Biped Mech|Striker|2021|10716406|2|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLGaussRifle,CLMediumPulseLaser,CLMASC,CLDoubleHeatSink,CLCASE|Barcella Beta|Irece|Build 4 CAT TTS|Sipher CommCon SCU-9|Compound H17Ferro-Fibrous with CASE|Model KY Boosters|RFUM 270 XL|Type 79-45 Endo Steel|yes|yes|yes|yes|--
Thor (Summoner)|AA|6876|Thor (Summoner) AA|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Thor (Summoner) AA.mtf|70.0|3086|||3086|-|Biped Mech|Sniper|2216|20948958|3|350 XL (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLGaussRifle,CLERLargePulseLaser,CLSRM6,CLDoubleHeatSink,CLCASE|Eagle Craft Group, St. Louis MechWorks, Svarstaad Industriplex Gamma|Ironhold, Niles, Svarstaad|Hawkeye 58|Model J-D 067|J63-3E Ferro Fibrous|JF Standard|Redline 350 XL|JFS-703|yes|yes|yes|yes|--
Thor (Summoner)|J|7489|Thor (Summoner) J|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Thor (Summoner) J.mtf|70.0|3148|||3148|-|Biped Mech|Skirmisher|2666|21416458|2|350 XL (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLHAG40,CLImprovedMediumHeavyLaser,CLLightActiveProbe,CLDoubleHeatSink,CLCASE|Eagle Craft Group, St. Louis MechWorks, Svarstaad Industriplex Gamma|Ironhold, Niles, Svarstaad|Hawkeye 58|Model J-D 067|J63-3E Ferro Fibrous|JF Standard|Redline 350 XL|JFS-703|yes|yes|yes|yes|--
